FIPS,MSAID,MSANAME,ST,ALLCOMPLEV,EDCOMPLEV,HECOMPLEV,NBCOMPLEV,ALLCOMP,EDCOMP,HECOMP,NBCOMP,ED1Z,ED2Z,ED3Z,ED4Z,ED5Z,ED6Z,ED7Z,ED8Z,HE3Z,HE4Z,HE5Z,HE6Z,HE7Z,HE8Z,NB1Z,NB2Z,NB3Z,NB4Z,NB5Z,OL1,OL2,OL3,OL4,OL5,OL6,OL7
26125135200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,Low,Very High,0.408601,0.825089,-0.135195,0.53591,1.07996,0.91467,0.8069,1.02554,1.28729,0.73104,-0.27576,1.03107,-0.25721,-0.25895,0.18358,-0.41824,0.50755,-0.5679,1.12821,0.92294,0.34276,0.77152,-0.48588,734,63,561,27,6,51,26
26125136102,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,Low,High,0.188556,0.468915,-0.24119,0.337942,0.83363,0.82134,0.88274,1.08022,1.28729,0.73104,-0.27576,-1.60918,0.22958,-0.89199,0.18348,-0.6196,-0.39753,0.04892,1.32262,-0.12482,0.43374,0.29979,-0.24162,762,65,398,195,3,74,27
26125137100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,Very High,High,0.698784,1.241294,0.395373,0.459684,1.65949,1.53507,1.27431,1.90745,0.86331,1.18105,-0.27576,1.78543,0.83807,-0.23822,0.18235,0.50604,0.71876,0.36524,0.43517,0.67279,0.9429,0.69962,-0.45206,2672,106,1719,110,2,635,100
26125137400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,Moderate,High,0.641762,1.574594,-0.074858,0.425552,1.95462,1.46522,1.56398,1.45171,1.28729,1.32582,2.89422,0.65389,-0.9874,0.42269,0.1823,-0.57203,0.99411,-0.48882,0.14696,1.09687,0.93827,0.72323,-0.77757,2145,20,1693,64,4,294,70
26125138100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Very High,Low,High,0.203326,0.658069,-0.311983,0.263892,0.65087,1.20774,1.23979,1.38779,-0.50153,0.90176,-0.27576,0.65389,-0.25721,0.2537,0.0813,-1.85125,0.76996,-0.8684,0.4082,1.01246,0.65071,0.51755,-1.26946,1139,44,1027,21,0,14,33
26125138301,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,High,Low,Moderate,0.101954,0.437875,-0.303672,0.171658,0.19205,1.12884,1.37725,1.5554,-0.52172,0.90176,-0.27576,-0.85482,-0.9874,-0.14321,0.09,-0.42286,0.60473,-0.96329,1.14986,0.36005,0.75504,-0.16225,-1.24441,931,58,828,7,4,7,27
26125138302,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Very High,Very Low,High,0.188065,0.687871,-0.587675,0.464,0.96292,1.12884,1.37725,1.5554,0.33021,0.90176,-0.27576,-0.47765,-0.9874,-0.69057,0.00044,-1.08413,0.13564,-0.90003,1.00861,1.01108,0.56858,0.93397,-1.20224,1331,44,1173,28,1,33,52
26125138600,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,Very Low,High,0.195919,0.564999,-0.345143,0.367902,0.49959,1.15423,1.30598,1.47848,-0.44382,0.90176,-0.27576,-0.10047,-0.9874,-0.27722,0.08061,-0.63111,0.83408,-1.08982,0.1884,0.751,0.95905,0.93397,-0.99291,522,15,484,4,0,6,13
26125139200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Very High,Low,Moderate,0.31209,0.968339,-0.13131,0.099242,0.60949,1.17309,1.22496,1.44411,0.88363,0.90176,-0.27576,1.78543,0.47298,-1.0765,0.09239,0.43264,0.14321,-0.85258,0.13202,0.76838,0.62856,0.3179,-1.35065,1491,84,1325,12,3,27,40
26125139400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Very High,Low,Moderate,0.307855,0.90141,-0.1363,0.158456,1.14884,1.17309,1.22496,1.44411,-0.19115,0.90176,-0.27576,1.78543,0.47298,-1.12472,0.11014,0.14381,0.4642,-0.88421,-0.15143,0.75156,0.81986,0.69002,-1.31773,1590,47,1432,16,1,31,63
26163561200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Very High,Low,Very Low,-0.113556,1.287161,-0.153487,-1.474342,1.2831,1.68403,1.38136,0.84095,0.98828,1.32582,2.89422,-0.10047,-0.9874,0.16371,0.18379,0.2211,0.69841,-1.20053,-8.97721,0.87368,0.9871,0.66044,-0.91572,1819,68,1086,66,1,523,75
26163561700,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,High,Moderate,0.203361,0.334036,0.201983,0.074062,0.08965,1.47788,1.01245,1.35439,-1.23971,0.73104,-0.27576,-0.47765,0.83807,-0.73603,0.17966,0.63772,0.60732,-0.31484,0.61044,0.43839,-0.6728,0.65031,-0.65603,557,41,449,13,2,17,35
26163561900,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Very High,Low,Very High,0.327315,0.659942,-0.189187,0.511188,1.77066,1.26948,0.99823,1.35439,0.6635,0.73104,-0.27576,-1.232,-0.9874,0.09999,0.184,-0.77652,1.05505,-0.71024,0.14105,1.02719,1.02766,0.81639,-0.45635,1884,67,1580,58,2,124,53
26163564401,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,Moderate,Very High,0.418718,0.669271,0.03756,0.549324,1.55038,1.32357,1.28774,1.79092,-0.1989,0.73104,-0.27576,-0.85482,-0.9874,0.88052,0.18481,-0.76667,1.02334,-0.10924,0.73074,0.84896,0.94988,0.7536,-0.53656,1621,43,1226,77,4,219,52
26163564402,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,High,Very High,0.629796,1.112621,0.29678,0.479988,1.48534,1.54839,1.50078,1.87803,0.6249,0.73104,-0.27576,1.40825,0.47298,0.82048,0.18481,-0.06045,0.31394,0.04892,0.92496,1.01839,0.80356,0.37454,-0.72151,1502,65,842,118,5,423,49
26163564501,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,Moderate,Very High,0.519075,0.837366,0.032502,0.687358,1.60318,1.54839,1.50078,1.87803,0.19092,0.73104,-0.27576,-0.47765,-0.9874,0.53148,0.18481,0.41396,0.84148,-0.78932,1.19573,0.76851,1.40501,0.93397,-0.86643,1526,40,1101,89,0,232,64
26163564504,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,Low,High,0.089603,0.188251,-0.206985,0.287544,1.02797,0.20198,0.26256,0.59488,0.57911,0.34727,-0.27576,-1.232,-0.9874,-0.01778,0.18459,-0.0765,0.55521,-0.90003,0.6908,0.58962,0.58971,0.62802,-1.06043,1577,103,901,165,3,322,83
26163588100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Low,Very Low,-0.339826,-0.287533,-0.245965,-0.48598,-0.58759,0.0894,0.14389,0.05549,-0.84096,0.34727,-0.27576,-1.232,0.22958,-0.10837,-0.45453,-0.33051,0.07225,-0.88421,0.12131,-0.328,-0.31488,-0.71619,-1.19214,553,36,393,79,7,10,28
26163588200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Very Low,Moderate,-0.206151,-0.256844,-0.581497,0.219888,0.45678,0.0894,0.05695,-0.37109,-1.50348,0.34727,-0.27576,-0.85482,-0.9874,-0.19253,-1.62103,0.17774,0.0659,-0.93166,1.05997,-0.08507,0.47647,0.85118,-1.20311,655,32,207,345,1,9,61
26163588300,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,High,Very Low,Moderate,-0.395215,0.289126,-1.527718,0.052948,0.37989,0.43643,-0.2202,-0.38383,0.99814,0.34727,-0.27576,1.03107,-0.9874,-0.35124,-6.20337,-1.1321,0.45528,-0.94748,-0.17453,0.79231,0.31739,0.54929,-1.21972,1255,53,938,193,2,11,58
26163589400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Low,Low,-0.232877,-0.355588,-0.269498,-0.073546,-0.46948,0.07422,-0.13039,-0.59827,-0.28874,-0.30146,-0.27576,-0.85482,-0.9874,1.42773,-0.74593,0.1357,-0.15167,-1.29542,0.23272,0.08604,0.80955,-0.18658,-1.30946,1453,80,1105,161,7,5,95
26099231500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,Very High,Moderate,0.325809,0.235216,0.535552,0.206658,-0.54469,-0.52567,0.52756,0.60334,-0.0139,0.32542,-0.27576,1.78543,0.83807,-0.25944,0.18001,0.66699,0.99542,0.79226,-0.21788,-0.00426,-0.10119,0.21691,1.13971,1209,29,925,61,0,136,58
26099231600,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,High,High,0.301272,0.193554,0.336575,0.373688,-0.29216,-0.3844,0.52756,0.60334,-0.741,0.32542,-0.27576,1.78543,0.22958,-0.33506,0.17613,0.85841,0.23486,0.85553,0.44226,0.04998,0.31221,-0.27168,1.33567,840,25,606,62,0,103,44
26099232400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,High,Moderate,0.244084,0.376491,0.190272,0.165488,-0.20772,-0.50953,0.01878,0.53577,0.43264,0.32542,2.89422,-0.47765,-0.32359,-0.71244,0.17132,0.58624,0.84926,0.57084,0.25884,-0.36133,-0.25877,-0.25612,1.44482,1364,26,995,106,4,184,49
26099260800,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,High,High,0.266321,0.262579,0.128532,0.407854,-0.48381,-0.42124,0.15262,0.18232,-0.07125,0.32542,2.89422,-0.47765,-0.9874,-0.91332,0.16891,0.80813,0.87097,0.8239,-0.09322,0.667,0.33756,-0.38089,1.50882,583,10,462,33,1,41,36
26099260900,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Moderate,High,Very High,0.340891,0.142946,0.328562,0.551164,-0.13166,-0.17021,0.38534,0.06946,0.28709,0.32542,-0.27576,0.65389,0.22958,-0.44695,0.17064,0.21622,0.74075,1.06113,0.48239,0.40801,0.08932,0.38999,1.38611,933,26,626,86,4,139,52
26099262300,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Moderate,Very High,Very High,0.326318,-0.052006,0.450003,0.580956,-0.32625,-0.17284,0.38534,0.06946,-1.07531,0.32542,-0.27576,0.65389,0.22958,-0.00093,0.18237,0.8468,0.68157,0.76063,0.62483,-0.14583,0.68011,0.48547,1.2602,807,25,446,223,4,78,31
26099262400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Low,Very High,Moderate,-0.005162,-0.560515,0.388003,0.157026,-0.57348,-0.90795,-0.72835,-0.46437,-1.27091,-0.16283,-0.27576,-0.10047,0.22958,-0.2362,0.13855,0.86789,0.8048,0.5234,0.18619,-0.02908,-0.2558,-0.14105,1.02487,671,16,413,94,4,91,53
26099263500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Low,Moderate,Moderate,-0.121782,-0.531614,0.062477,0.103792,-1.20104,-0.90795,-0.72835,-0.46437,-1.1665,-0.16283,-0.27576,0.65389,0.83807,-0.35957,-0.15052,0.21262,0.03839,-0.20413,-0.37242,-0.3295,0.04102,0.38471,0.79515,1019,28,628,160,3,134,66
26099263600,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Low,Very Low,Moderate,Low,-0.31652,-0.810145,-0.040962,-0.098454,-1.21788,-0.95365,-0.72835,-0.46437,-1.8235,-0.16283,-0.27576,-0.85482,0.10788,-0.3633,-0.21394,0.7881,0.00339,-0.5679,0.03847,-0.53339,-0.28421,-0.26108,0.54794,1420,66,621,539,5,113,76
26125150500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,High,Very High,0.709967,1.114005,0.189505,0.82639,1.98034,1.53093,1.32487,1.61982,1.28729,1.54502,-0.27576,-0.10047,-0.9874,0.61004,0.18481,-0.43371,0.73379,1.0295,0.37009,0.7042,0.74547,0.93397,1.37822,703,30,633,6,0,19,15
26125150900,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,Very High,High,0.646969,1.142627,0.370267,0.428014,1.82728,1.58912,1.31011,1.82359,0.29059,1.54502,-0.27576,1.03107,2.66355,1.40558,0.18481,-2.2198,0.35996,-0.1725,0.46008,0.67606,0.76407,0.1682,0.07166,717,35,535,58,3,53,33
26125151000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,Very High,Very High,1.074656,1.863204,0.73234,0.628424,2.0668,1.66592,1.38425,1.93308,1.25373,1.54502,2.89422,2.16261,2.66355,0.80703,0.18481,-0.83815,0.72127,0.85553,0.00939,0.82732,0.70658,0.93397,0.66486,1404,32,1299,12,2,24,35
26125152600,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,Very High,Very High,1.031649,1.774043,0.39179,0.929114,2.30183,1.65463,1.35806,1.74304,1.28729,1.54502,2.89422,1.40825,0.22958,0.25371,0.18481,0.80986,0.00144,0.87134,0.23417,0.90855,1.21478,0.93397,1.3541,1019,13,962,12,1,12,19
26125152700,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,Very High,Very High,1.202811,2.165025,0.59787,0.845538,2.04951,1.64452,1.34294,1.60129,1.28729,1.54502,6.0642,1.78543,0.83807,0.24229,0.18481,0.459,0.61213,1.25092,0.05672,0.85129,1.18349,0.73015,1.40604,816,16,716,24,0,32,28
26125152900,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,Very High,Very High,1.008003,1.647878,0.414673,0.961458,1.80683,1.57421,1.10188,1.18455,0.53652,1.54502,2.89422,2.53979,0.00831,-0.75189,0.17696,0.67348,0.2762,2.10498,-0.11375,0.94499,0.93541,0.82071,2.21993,739,40,573,69,4,10,43
26125153000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,Very High,Very High,0.790524,0.792579,0.6073,0.971692,1.86636,1.53093,1.35289,1.56024,-0.38423,1.54502,-0.27576,-0.85482,0.83807,-0.47412,0.18163,0.91716,0.40821,1.77285,0.10543,0.47757,1.21432,0.93397,2.12717,415,21,342,18,1,13,20
26125153100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,High,Very High,0.958727,1.716487,0.274118,0.885576,2.1215,1.53093,1.32487,1.61982,1.28729,1.54502,2.89422,1.40825,-0.37891,-0.17649,0.18383,0.73648,0.18703,1.09277,0.1903,0.73343,0.97579,0.71743,1.81093,619,17,554,15,1,13,19
26125153200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,High,Very High,0.985007,1.701629,0.264832,0.988562,1.8897,1.64432,1.34294,1.60129,1.28729,1.54502,2.89422,1.40825,0.22958,-0.2578,0.1848,0.4376,-0.08214,1.07695,0.33252,0.89626,1.15232,0.70398,1.85773,327,4,284,6,0,16,17
26125153300,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,High,Very High,0.784334,1.175896,0.279347,0.897758,2.08816,1.5422,1.17887,1.3875,1.28729,1.54502,-0.27576,0.65389,-0.9874,-0.39625,0.18424,0.7582,0.37608,1.74121,-0.34561,0.90021,1.15235,0.7904,1.99144,1006,40,868,38,0,28,32
26125158000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,Very High,Very High,0.735047,1.03918,0.383107,0.782854,2.0487,1.45041,1.31019,1.62107,0.3371,1.54502,-0.27576,0.27671,-0.9874,0.82869,0.18481,-0.82602,0.74053,2.35803,0.18219,1.07122,0.50081,0.93397,1.22608,954,33,837,34,2,22,26
26125158100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,Very High,Very High,1.032161,1.026178,1.159908,0.910398,1.75843,1.55408,1.17887,1.3875,1.16175,1.54502,-0.27576,-0.10047,2.66355,0.22159,0.18481,0.88584,0.96195,2.04171,0.48489,0.93871,0.98275,0.51928,1.62636,792,15,650,90,1,12,24
26125158200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,Very High,Very High,0.9385,1.10631,0.740385,0.968804,1.90865,1.5422,1.17887,1.3875,1.28729,1.54502,-0.27576,0.27671,0.22958,-0.32436,0.18476,0.79675,0.78634,2.76924,-0.02106,0.9457,1.12449,0.75507,2.03982,837,20,715,49,6,11,36
26125160000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,High,Very High,Very High,0.566615,0.258249,0.866765,0.57483,1.36409,-0.40728,-0.40425,-0.58354,-0.68618,0.8963,-0.27576,2.16261,-0.25721,0.53439,0.18481,0.46942,0.70915,3.56003,-0.94491,0.78518,0.18293,0.79095,2.06,853,13,195,577,1,5,62
26125160500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,Very High,High,0.638555,1.126019,0.547453,0.242194,0.93478,1.5422,1.17887,1.3875,1.28729,1.54502,-0.27576,1.40825,0.22958,-0.00823,0.18481,0.69158,0.14527,2.04171,-0.33241,0.16088,-0.63264,0.01564,1.9995,903,19,272,533,1,45,33
26125160600,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,High,Very High,Very High,0.566696,0.336191,0.748833,0.615064,1.45486,-0.14507,-0.25537,-0.14966,0.51034,0.8963,-0.27576,0.65389,1.20317,0.42527,0.18481,0.57956,0.65948,1.44071,-0.59982,0.46994,0.74253,0.6674,1.79527,1041,25,269,656,0,20,71
26125160700,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Moderate,Very High,High,0.497677,0.009324,1.157468,0.326238,1.27953,-0.02976,-0.0887,-0.33048,-0.52172,0.8963,-0.27576,-0.85482,2.66355,0.39493,0.18481,0.55309,0.77458,2.37385,-1.01401,0.61577,0.16744,0.07501,1.78698,271,0,37,217,1,2,14
26125160800,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Moderate,Very High,Very High,0.375852,0.084557,0.391427,0.651572,1.24521,-0.43403,-0.00101,-0.58233,-0.44863,0.8963,-0.27576,0.27671,-0.9874,-0.13647,0.18318,-0.38953,0.59322,3.08556,0.08132,0.39208,0.229,0.67557,1.87989,638,10,113,490,0,14,11
26125161100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Moderate,High,Very High,0.264141,-0.117468,0.170135,0.739756,0.58048,-0.38381,-0.48043,-0.84852,-0.70471,0.8963,-0.27576,0.27671,-0.46584,-0.77598,0.18196,-0.37801,0.0532,2.40548,0.93716,0.12458,0.28892,0.32193,2.02619,360,4,40,302,0,2,12
26125161200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,High,Very High,Very High,0.556747,0.348669,0.767543,0.554028,1.07509,-0.33559,-0.0887,-0.33048,0.81742,0.8963,-0.27576,1.03107,-0.25721,0.08161,0.18444,0.57269,0.62185,3.40188,-1.49044,0.88975,0.57997,0.6929,2.09796,1203,24,127,995,1,9,47
26125161300,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Moderate,Very High,Very High,0.42932,0.025949,0.797213,0.464798,0.98742,-0.95023,-0.25771,-0.19346,-1.03004,0.8963,-0.27576,1.03107,0.22958,0.40968,0.18481,0.83457,0.32377,2.80087,-0.97999,0.24824,0.57452,0.43354,2.04768,950,26,167,698,0,8,51
26125161400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,High,Very High,Very High,0.569197,0.39203,0.764958,0.550602,1.02178,-0.81157,-0.55991,-0.5845,1.28729,0.8963,-0.27576,2.16261,-0.58174,0.38301,0.18481,-0.02841,0.47104,4.16104,0.19686,-0.02623,0.75392,-0.04031,1.86877,847,6,525,293,1,16,6
26125161500,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Moderate,Very High,Low,0.333143,0.152121,0.854445,-0.007138,1.23635,-0.52164,-0.1031,-0.43182,0.13993,0.8963,-0.27576,0.27671,-0.58174,0.2006,0.18481,0.55429,0.60767,4.16104,-1.67509,-0.56027,0.38954,-0.13288,1.94301,474,13,44,393,3,2,19
26125161600,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Moderate,High,Very High,0.431852,0.140404,0.252915,0.902238,1.14647,-0.14829,-0.42776,-0.72162,0,0.8963,-0.27576,0.65389,-0.9874,-0.27901,0.18319,0.14837,0.41063,2.04171,0.43482,0.49671,0.83641,0.66751,2.07574,429,6,21,376,0,17,9
26125161800,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,Moderate,Moderate,Very High,0.275753,0.143461,0.064557,0.619242,0.49991,-0.58877,0.10703,0.06359,-0.58568,0.8963,-0.27576,1.03107,0.22958,-0.67986,0.17465,-0.76436,0.17641,1.25092,0.3849,0.53678,0.44157,-0.00491,1.73787,925,19,60,810,2,7,27
26125161900,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,High,Very High,Very High,0.665102,0.575117,0.742363,0.677826,1.51185,-0.2904,-0.295,-0.65399,-2.00183,0.8963,2.89422,2.53979,-0.07466,-0.18791,0.18137,-0.84358,0.41132,4.96764,-0.73962,0.54572,0.76797,0.93397,1.88109,323,4,31,272,0,1,15
26125162000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,Very High,High,0.620357,0.597359,1.018592,0.245122,0.9537,-1.09553,-0.6717,-0.89346,0.15555,0.8963,2.89422,2.53979,-0.46584,0.31929,0.18481,0.56479,0.61994,4.88856,-1.66798,0.68416,0.75898,-0.28356,1.73401,823,19,131,654,1,3,15
26125162100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,High,Very High,Very High,0.489149,0.372206,0.482008,0.613232,0.70987,-0.6417,-0.67147,-0.86594,0.00248,0.8963,2.89422,0.65389,-0.9874,-0.05589,0.18481,0.26314,-0.46804,3.95543,0.96679,0.21689,0.30914,0.03775,1.53559,694,10,7,652,0,5,20
26125162200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,High,High,Very High,High,0.378153,0.30597,0.48335,0.34514,0.88459,-0.63815,-0.8555,-0.83859,0,-0.78424,2.89422,1.78543,-0.9874,-0.18582,0.18481,-0.23322,0.10304,4.01869,0.38736,0.12999,-0.02774,-0.02416,1.26025,192,10,3,177,0,1,1
26125162300,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,High,Very High,Moderate,0.473715,0.446097,0.831248,0.143798,0.83506,-0.51532,-0.67147,-0.86594,-0.03514,0.8963,2.89422,1.03107,-0.25721,0.31151,0.1848,0.10083,0.51816,4.1294,-1.09073,0.59243,0.01884,-0.13254,1.33099,742,6,13,694,0,0,29
26125162400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Moderate,Moderate,Moderate,High,0.092751,-0.080073,0.082067,0.27626,0.48875,-0.67933,-0.49355,-0.63228,1.28729,0.8963,-0.27576,-1.232,-0.25721,-0.37157,0.18079,-0.17024,0.09694,1.01369,-1.72173,0.56115,0.07962,0.93397,1.52829,496,9,52,387,0,4,44
26125170000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,Very High,Very High,0.733047,0.713239,0.724922,0.76098,1.64988,0.98404,1.08176,1.12414,-0.05826,0.16904,-0.27576,1.03107,0.83807,-0.05951,0.18481,0.86699,0.8254,1.69377,-0.13734,0.94309,0.63845,0.39898,1.96172,531,23,474,10,4,11,9
26125170100,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,Very High,Very High,0.577465,0.638532,0.521317,0.572546,0.95691,0.93327,1.08176,1.12414,0.46501,0.16904,-0.27576,0.65389,-0.07466,-0.14077,0.18481,0.70364,0.68203,1.77285,-0.4211,0.5129,0.83573,-0.13198,2.06718,552,19,462,37,3,10,21
26125170200,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,High,Very High,Very High,0.594159,0.368648,0.713663,0.700166,0.88749,0.93327,1.08176,1.12414,-2.00183,0.16904,-0.27576,1.03107,0.47298,0.11496,0.18481,0.58116,0.69657,2.2315,-0.12309,0.51561,0.67309,0.46992,1.9653,762,17,664,37,3,10,31
26125170300,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,High,Very High,Very High,0.6414,0.386595,0.71556,0.822046,0.75879,0.98734,0.73378,0.86805,-1.17955,0.16904,-0.27576,1.03107,0.22958,0.38928,0.18481,0.76201,0.68597,2.04171,-0.17019,0.78107,0.83316,0.74128,1.92491,533,17,468,20,3,4,21
26125170400,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,Very High,Very High,0.784955,0.992319,0.524658,0.837888,1.09495,1.16797,1.1004,1.60923,1.28729,0.16904,-0.27576,1.78543,-0.25721,0.35062,0.18481,0.72238,0.80153,1.34582,-0.0804,0.72851,1.23693,0.57639,1.72801,819,20,703,39,1,10,46
26125171000,19820,"Detroit-Warren-Livonia, MI Metropolitan Statistical Area",MI,Very High,Very High,Very High,High,0.835746,1.244065,0.815553,0.44762,0.97968,1.03413,1.1004,1.60923,1.28729,0.16904,-0.27576,4.04851,0.00831,0.11148,0.18481,0.19973,0.54427,3.84472,-0.16502,0.24957,0.18732,0.17466,1.79157,1245,25,889,277,1,12,41
